r,l,t,m,y,RateOfActivity
REGION,S3D2,SSWA00000X,1,2052, 8.0682830962729940e+02
REGION,S4D1,SSWA00000X,1,2052, 6.5713425565551745e+02
REGION,S4D2,SSWA00000X,1,2052, 6.3116576083881228e+02
REGION,S1D1,SSWA00000X,1,2053, 9.5985217319950482e+02
REGION,S1D2,SSWA00000X,1,2053, 8.0758513196201511e+02
REGION,S2D1,SSWA00000X,1,2053, 642.099107141293
REGION,S2D2,SSWA00000X,1,2053, 640.289693594616
REGION,S3D1,SSWA00000X,1,2053, 8.7923790461310011e+02
REGION,S3D2,SSWA00000X,1,2053, 8.0930483452937051e+02
REGION,S4D1,SSWA00000X,1,2053, 6.5705984702003025e+02
REGION,S4D2,SSWA00000X,1,2053, 6.2201811495564391e+02
REGION,S1D1,SSWA00000X,1,2054, 9.5989590693947594e+02
REGION,S1D2,SSWA00000X,1,2054, 8.1376537670303367e+02
REGION,S2D1,SSWA00000X,1,2054, 6.4213063253505970e+02
REGION,S2D2,SSWA00000X,1,2054, 6.4037235811584776e+02
REGION,S3D1,SSWA00000X,1,2054, 8.7924051321191280e+02
REGION,S3D2,SSWA00000X,1,2054, 8.1181478121273256e+02
REGION,S4D1,SSWA00000X,1,2054, 6.5687232497152786e+02
REGION,S4D2,SSWA00000X,1,2054, 6.1318806869468187e+02
REGION,S1D1,SSWA00000X,1,2055, 9.5986088188761789e+02
REGION,S1D2,SSWA00000X,1,2055, 822.559622391126
REGION,S2D1,SSWA00000X,1,2055, 6.4212850434913571e+02
REGION,S2D2,SSWA00000X,1,2055, 6.4047088249460865e+02
REGION,S3D1,SSWA00000X,1,2055, 8.7919359628167842e+02
REGION,S3D2,SSWA00000X,1,2055, 8.1460808325532639e+02
REGION,S4D1,SSWA00000X,1,2055, 6.5651267404414318e+02
REGION,S4D2,SSWA00000X,1,2055, 6.0135590839375618e+02
REGION,S1D1,SSWA00000X,1,2056, 9.5983980508253148e+02
REGION,S1D2,SSWA00000X,1,2056, 8.3166182791428264e+02
REGION,S2D1,SSWA00000X,1,2056, 6.4214142189154927e+02
REGION,S2D2,SSWA00000X,1,2056, 640.587800645301
REGION,S3D1,SSWA00000X,1,2056, 8.7916023660750466e+02
REGION,S3D2,SSWA00000X,1,2056, 8.1750951526243216e+02
REGION,S4D1,SSWA00000X,1,2056, 6.5615616491857884e+02
REGION,S4D2,SSWA00000X,1,2056, 5.8914485394590679e+02
REGION,S1D1,SSWA00000X,1,2057, 9.5981802846729477e+02
REGION,S1D2,SSWA00000X,1,2057, 8.4106661741883329e+02
REGION,S2D1,SSWA00000X,1,2057, 6.4215477168855557e+02
REGION,S2D2,SSWA00000X,1,2057, 6.4070860468876674e+02
REGION,S3D1,SSWA00000X,1,2057, 8.7907512152050936e+02
REGION,S3D2,SSWA00000X,1,2057, 8.2050739937076060e+02
REGION,S4D1,SSWA00000X,1,2057, 6.5578780878513555e+02
REGION,S4D2,SSWA00000X,1,2057, 5.7652786826936426e+02
REGION,S1D1,SSWA00000X,1,2058, 9.5979553027791485e+02
REGION,S1D2,SSWA00000X,1,2058, 8.5078340284241153e+02
REGION,S2D1,SSWA00000X,1,2058, 6.4216856716157122e+02
REGION,S2D2,SSWA00000X,1,2058, 6.4083341547880843e+02
REGION,S3D1,SSWA00000X,1,2058, 8.7895741113138274e+02
REGION,S3D2,SSWA00000X,1,2058, 8.2360473574297123e+02
REGION,S4D1,SSWA00000X,1,2058, 6.5540723719556547e+02
REGION,S4D2,SSWA00000X,1,2058, 5.6349232478887620e+02
REGION,S1D1,SSWA00000X,1,2059, 9.5976786637964631e+02
REGION,S1D2,SSWA00000X,1,2059, 8.6398621180169266e+02
REGION,S2D1,SSWA00000X,1,2059, 6.4218282197237238e+02
REGION,S2D2,SSWA00000X,1,2059, 6.4099143237011390e+02
REGION,S3D1,SSWA00000X,1,2059, 878.821609591157
REGION,S3D2,SSWA00000X,1,2059, 8.2234900097504681e+02
REGION,S4D1,SSWA00000X,1,2059, 654.978907315561
REGION,S4D2,SSWA00000X,1,2059, 5.5135369379788835e+02
REGION,S1D1,SSWA00000X,1,2060, 9.5728319420791229e+02
REGION,S1D2,SSWA00000X,1,2060, 8.7762563665818209e+02
REGION,S2D1,SSWA00000X,1,2060, 6.4225120473817776e+02
REGION,S2D2,SSWA00000X,1,2060, 6.4115467369473720e+02
REGION,S3D1,SSWA00000X,1,2060, 8.7868131916156176e+02
REGION,S3D2,SSWA00000X,1,2060, 8.3493227621353856e+02
REGION,S4D1,SSWA00000X,1,2060, 6.3365581526344738e+02
REGION,S4D2,SSWA00000X,1,2060, 5.3881363919489979e+02
REGION,S1D1,SSWA00000X,1,2061, 9.5976965296941614e+02
REGION,S1D2,SSWA00000X,1,2061, 8.9032163359474123e+02
REGION,S2D1,SSWA00000X,1,2061, 6.4230869322233161e+02
REGION,S2D2,SSWA00000X,1,2061, 6.4124097453873321e+02
REGION,S3D1,SSWA00000X,1,2061, 8.7864030524078385e+02
REGION,S3D2,SSWA00000X,1,2061, 8.4267763814860416e+02
REGION,S4D1,SSWA00000X,1,2061, 603.845642449186
REGION,S4D2,SSWA00000X,1,2061, 5.3439898926267040e+02
REGION,S1D1,SSWA00000X,1,2062, 9.5980538181311874e+02
REGION,S1D2,SSWA00000X,1,2062, 9.0357189556850744e+02
REGION,S2D1,SSWA00000X,1,2062, 6.4237179805391793e+02
REGION,S2D2,SSWA00000X,1,2062, 6.4133266473331969e+02
REGION,S3D1,SSWA00000X,1,2062, 8.7860385181584832e+02
REGION,S3D2,SSWA00000X,1,2062, 8.5093040094604271e+02
REGION,S4D1,SSWA00000X,1,2062, 5.7423253462968978e+02
REGION,S4D2,SSWA00000X,1,2062, 5.3030615402729950e+02
REGION,S1D1,SSWA00000X,1,2063, 9.5984189743338220e+02
REGION,S1D2,SSWA00000X,1,2063, 9.1711392701493560e+02
REGION,S2D1,SSWA00000X,1,2063, 6.4243629380736843e+02
REGION,S2D2,SSWA00000X,1,2063, 6.4142637041826310e+02
REGION,S3D1,SSWA00000X,1,2063, 8.7856659644297110e+02
REGION,S3D2,SSWA00000X,1,2063, 859.364888773081
REGION,S4D1,SSWA00000X,1,2063, 5.4396734907245286e+02
REGION,S4D2,SSWA00000X,1,2063, 5.2612319496035855e+02
REGION,S1D1,SSWA00000X,1,2064, 9.5982015278031793e+02
REGION,S1D2,SSWA00000X,1,2064, 9.2749103574127264e+02
REGION,S2D1,SSWA00000X,1,2064, 6.4244748634563757e+02
REGION,S2D2,SSWA00000X,1,2064, 6.4147815848206335e+02
REGION,S3D1,SSWA00000X,1,2064, 8.7845986268411173e+02
REGION,S3D2,SSWA00000X,1,2064, 8.6374407419676174e+02
REGION,S4D1,SSWA00000X,1,2064, 5.0232541709831673e+02
REGION,S4D2,SSWA00000X,1,2064, 5.1658250600766371e+02
REGION,S1D1,SSWA00000X,1,2065, 9.5979792689891440e+02
REGION,S1D2,SSWA00000X,1,2065, 9.3809811097152920e+02
REGION,S2D1,SSWA00000X,1,2065, 6.4245892882944145e+02
REGION,S2D2,SSWA00000X,1,2065, 6.4153109016517078e+02
REGION,S3D1,SSWA00000X,1,2065, 8.7835076509183011e+02
REGION,S3D2,SSWA00000X,1,2065, 8.6822030649433430e+02
REGION,S4D1,SSWA00000X,1,2065, 4.5976066068769569e+02
REGION,S4D2,SSWA00000X,1,2065, 5.0683038640107992e+02
REGION,S1D1,SSWA00000X,1,2066, 9.5977520906535221e+02
REGION,S1D2,SSWA00000X,1,2066, 9.4894027789289612e+02
REGION,S2D1,SSWA00000X,1,2066, 6.4247062681257887e+02
REGION,S2D2,SSWA00000X,1,2066, 6.4158519096167345e+02
REGION,S3D1,SSWA00000X,1,2066, 8.7823925099116616e+02
REGION,S3D2,SSWA00000X,1,2066, 8.7279574851728148e+02
REGION,S4D1,SSWA00000X,1,2066, 4.1625251315852012e+02
REGION,S4D2,SSWA00000X,1,2066, 4.9686212405576850e+02
REGION,S1D1,SSWA00000X,1,2067, 9.5975198826969267e+02
REGION,S1D2,SSWA00000X,1,2067, 9.5748170108707052e+02
REGION,S2D1,SSWA00000X,1,2067, 642.636144119145
REGION,S2D2,SSWA00000X,1,2067, 6.4179404516734394e+02
REGION,S3D1,SSWA00000X,1,2067, 8.7812526630170487e+02
REGION,S3D2,SSWA00000X,1,2067, 8.7671032323102770e+02
REGION,S4D1,SSWA00000X,1,2067, 3.7177985904920251e+02
REGION,S4D2,SSWA00000X,1,2067, 4.8667288115461344e+02
REGION,S1D1,SSWA00000X,1,2068, 9.5972825149808557e+02
REGION,S1D2,SSWA00000X,1,2068, 9.5758466355863573e+02
REGION,S2D1,SSWA00000X,1,2068, 6.4280200321978361e+02
REGION,S2D2,SSWA00000X,1,2068, 6.4200419946037846e+02
REGION,S3D1,SSWA00000X,1,2068, 8.7800874710179926e+02
REGION,S3D2,SSWA00000X,1,2068, 8.7675893081215145e+02
REGION,S4D1,SSWA00000X,1,2068, 3.2631774254612156e+02
REGION,S4D2,SSWA00000X,1,2068, 4.7625694000768146e+02
REGION,S1D1,SSWA00000X,1,2069, 9.5970398479925473e+02
REGION,S1D2,SSWA00000X,1,2069, 9.5768992656629223e+02
REGION,S2D1,SSWA00000X,1,2069, 6.4281451220806969e+02
REGION,S2D2,SSWA00000X,1,2069, 6.4206198788753682e+02
REGION,S3D1,SSWA00000X,1,2069, 8.7788962486579942e+02
REGION,S3D2,SSWA00000X,1,2069, 8.7680862450342761e+02
REGION,S4D1,SSWA00000X,1,2069, 2.7983941090509563e+02
REGION,S4D2,SSWA00000X,1,2069, 4.6560817122570637e+02
REGION,S1D1,SSWA00000X,1,2070, 9.5967917485816929e+02
REGION,S1D2,SSWA00000X,1,2070, 9.5779754791155858e+02
REGION,S2D1,SSWA00000X,1,2070, 6.4282730319124312e+02
REGION,S2D2,SSWA00000X,1,2070, 6.4212106731912706e+02
REGION,S3D1,SSWA00000X,1,2070, 8.7776783419204469e+02
REGION,S3D2,SSWA00000X,1,2070, 8.7685943159382339e+02
REGION,S4D1,SSWA00000X,1,2070, 2.3231932982770735e+02
REGION,S4D2,SSWA00000X,1,2070, 4.5472072458063315e+02
REGION,S2D1,SSFW00P00X,1,2015, 7.2026666666666671e+01
REGION,S1D1,SSFW00P00X,1,2016, 7.2705995423340966e+01
REGION,S2D1,SSFW00P00X,1,2017, 7.3391731356426462e+01
REGION,S2D1,SSFW00P00X,1,2018, 7.4083934896030328e+01
REGION,S2D1,SSFW00P00X,1,2019, 7.4782667042214115e+01
REGION,S2D1,SSFW00P00X,1,2020, 7.5487989370369021e+01
REGION,S2D2,SSFW00P00X,1,2021, 4.5704636283237896e+01
REGION,S2D2,SSFW00P00X,1,2022, 4.6106578392944527e+01
REGION,S4D1,SSFW00P00X,1,2023, 7.9222277182105131e+01
REGION,S2D1,SSFW00P00X,1,2024, 7.8143969728875391e+01
REGION,S1D2,SSFW00P00X,1,2025, 47.2669485007371
REGION,S1D1,SSFW00P00X,1,2026, 79.4044940404451
REGION,S2D1,SSFW00P00X,1,2027, 80.0237749969275
REGION,S1D1,SSFW00P00X,1,2028, 80.6364671807181
REGION,S1D1,SSFW00P00X,1,2029, 8.1242533769257776e+01
REGION,S1D1,SSFW00P00X,1,2030, 8.1842401619341459e+01
REGION,S2D1,SSFW00P00X,1,2031, 81.4765016310098
REGION,S1D1,SSFW00P00X,1,2032, 8.1103947264695691e+01
REGION,S1D1,SSFW00P00X,1,2033, 8.0726620507039129e+01
REGION,S1D1,SSFW00P00X,1,2034, 8.0346360801128355e+01
REGION,S1D1,SSFW00P00X,1,2035, 7.9964643308133574e+01
REGION,S1D1,SSFW00P00X,1,2036, 7.9582236449058072e+01
REGION,S1D1,SSFW00P00X,1,2037, 7.9199545332379614e+01
REGION,S1D1,SSFW00P00X,1,2038, 78.8169523101355
REGION,S2D1,SSFW00P00X,1,2039, 7.8434761169982963e+01
REGION,S1D1,SSFW00P00X,1,2040, 7.8053269175160182e+01
REGION,S2D1,SSFW00P00X,1,2041, 7.7343696703741642e+01
REGION,S2D1,SSFW00P00X,1,2042, 7.6639932348069863e+01
REGION,S1D1,SSFW00P00X,1,2043, 7.5942376655545118e+01
REGION,S1D1,SSFW00P00X,1,2044, 7.5251415572219216e+01
REGION,S2D1,SSFW00P00X,1,2045, 7.4567268497538635e+01
REGION,S1D1,SSFW00P00X,1,2046, 7.3889830947841375e+01
REGION,S2D1,SSFW00P00X,1,2047, 7.3218830447112950e+01
REGION,S2D1,SSFW00P00X,1,2048, 7.2553935196294930e+01
REGION,S2D1,SSFW00P00X,1,2049, 7.1894788214019471e+01
REGION,S1D1,SSFW00P00X,1,2050, 7.1240958009912063e+01
REGION,S2D1,SSFW00P00X,1,2051, 7.0569796772698240e+01
REGION,S1D1,SSFW00P00X,1,2052, 6.9904020129977610e+01
REGION,S1D1,SSFW00P00X,1,2053, 6.9243197733046642e+01
REGION,S1D1,SSFW00P00X,1,2054, 6.8586844696156376e+01
REGION,S1D1,SSFW00P00X,1,2055, 6.7934647583250467e+01
REGION,S1D1,SSFW00P00X,1,2056, 67.2864861969351
REGION,S2D1,SSFW00P00X,1,2057, 6.6642315297763076e+01
REGION,S1D1,SSFW00P00X,1,2058, 6.6002067518879116e+01
REGION,S1D1,SSFW00P00X,1,2059, 6.5365658502970788e+01
REGION,S1D1,SSFW00P00X,1,2060, 64.7331222899799
REGION,S2D1,SSFW00P00X,1,2061, 6.4081426345112476e+01
REGION,S2D1,SSFW00P00X,1,2062, 6.3434063959712454e+01
REGION,S2D1,SSFW00P00X,1,2063, 6.2791180463117726e+01
REGION,S2D1,SSFW00P00X,1,2064, 6.2152942740731874e+01
REGION,S2D1,SSFW00P00X,1,2065, 6.1519461070739460e+01
REGION,S2D1,SSFW00P00X,1,2066, 6.0890767335161051e+01
REGION,S1D1,SSFW00P00X,1,2067, 6.0266892861204610e+01
REGION,S2D1,SSFW00P00X,1,2068, 5.9647966176908817e+01
REGION,S2D1,SSFW00P00X,1,2069, 5.9034137272296775e+01
REGION,S1D1,SSFW00P00X,1,2070, 5.8425487990265147e+01
REGION,S1D1,SSLF00P00X,1,2015, 1.6355731853546911e+02
REGION,S1D1,SSLF00P00X,1,2016, 1.4990605125858124e+02
REGION,S1D1,SSLF00P00X,1,2017, 1.6293217719283643e+02
REGION,S2D1,SSLF00P00X,1,2018, 1.7595830312709163e+02
REGION,S2D1,SSLF00P00X,1,2019, 1.8898442906134682e+02
REGION,S1D1,SSLF00P00X,1,2020, 1.9992796221378143e+02
REGION,S1D2,SSLF00P00X,1,2020, 2.7436544524222617e-01
REGION,S2D2,SSLF00P00X,1,2020, 2.7436544524222617e-01
REGION,S3D2,SSLF00P00X,1,2020, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2020, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2020, 2.7436544524222761e-01
REGION,S1D2,SSLF00P00X,1,2021, 2.7436544524222617e-01
REGION,S2D2,SSLF00P00X,1,2021, 2.7436544524222617e-01
REGION,S3D2,SSLF00P00X,1,2021, 1.2580235074662295e+02
REGION,S4D1,SSLF00P00X,1,2021, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2021, 2.7436544524222756e-01
REGION,S1D2,SSLF00P00X,1,2022, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2022, 2.1412989582280406e+02
REGION,S2D2,SSLF00P00X,1,2022, 2.7436544524222450e-01
REGION,S3D2,SSLF00P00X,1,2022, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2022, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2022, 2.7436544524203271e-01
REGION,S1D2,SSLF00P00X,1,2023, 2.7436544524222617e-01
REGION,S2D2,SSLF00P00X,1,2023, 2.7436544524222617e-01
REGION,S3D2,SSLF00P00X,1,2023, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2023, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2023, 1.3613389136172714e+02
REGION,S1D1,SSLF00P00X,1,2024, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2024, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2024, 2.2872636561792717e+02
REGION,S2D2,SSLF00P00X,1,2024, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2024, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2024, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2024, 8.8849334540149011e-02
REGION,S4D2,SSLF00P00X,1,2024, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2025, 2.3678146301947055e+02
REGION,S1D2,SSLF00P00X,1,2025, 2.7436544524222617e-01
REGION,S2D2,SSLF00P00X,1,2025, 2.7436544524222628e-01
REGION,S3D1,SSLF00P00X,1,2025, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2025, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2025, 1.0044409145902873e-01
REGION,S4D2,SSLF00P00X,1,2025, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2026, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2026, 2.7436544524222617e-01
REGION,S2D2,SSLF00P00X,1,2026, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2026, 2.4747076358083058e+02
REGION,S3D2,SSLF00P00X,1,2026, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2026, 1.1203884837823776e-01
REGION,S4D2,SSLF00P00X,1,2026, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2027, 2.5313782316193058e+02
REGION,S1D2,SSLF00P00X,1,2027, 2.7436544524222478e-01
REGION,S2D2,SSLF00P00X,1,2027, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2027, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2027, 2.7436544524222872e-01
REGION,S4D2,SSLF00P00X,1,2027, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2028, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2028, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2028, 2.6134867578549324e+02
REGION,S2D2,SSLF00P00X,1,2028, 2.7436544524222617e-01
REGION,S3D2,SSLF00P00X,1,2028, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2028, 2.7436544524250839e-01
REGION,S4D2,SSLF00P00X,1,2028, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2029, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2029, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2029, 1.9847037388273156e-01
REGION,S2D2,SSLF00P00X,1,2029, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2029, 2.7436544524222872e-01
REGION,S3D2,SSLF00P00X,1,2029, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2029, 2.7632787694600455e+02
REGION,S1D1,SSLF00P00X,1,2030, 2.7922878818086946e+02
REGION,S1D2,SSLF00P00X,1,2030, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2030, 2.7436544524222833e-01
REGION,S2D2,SSLF00P00X,1,2030, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2030, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2030, 2.7436544524222733e-01
REGION,S4D1,SSLF00P00X,1,2030, 2.7436544524222894e-01
REGION,S1D1,SSLF00P00X,1,2031, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2031, 2.7436544524126316e-01
REGION,S2D1,SSLF00P00X,1,2031, 2.8757922913891218e+02
REGION,S3D1,SSLF00P00X,1,2031, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2031, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2031, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2031, 2.7436544524222756e-01
REGION,S1D1,SSLF00P00X,1,2032, 2.7436544524222345e-01
REGION,S1D2,SSLF00P00X,1,2032, 2.7436544524222617e-01
REGION,S2D2,SSLF00P00X,1,2032, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2032, 2.9920274633824209e+02
REGION,S3D2,SSLF00P00X,1,2032, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2032, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2032, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2033, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2033, 2.7436544524098022e-01
REGION,S2D2,SSLF00P00X,1,2033, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2033, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2033, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2033, 3.1150469266172348e+02
REGION,S4D2,SSLF00P00X,1,2033, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2034, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2034, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2034, 3.1355808238281634e+02
REGION,S2D2,SSLF00P00X,1,2034, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2034, 2.0556139319614863e-01
REGION,S3D2,SSLF00P00X,1,2034, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2034, 2.7436544524258927e-01
REGION,S4D2,SSLF00P00X,1,2034, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2035, 3.2309872501466481e+02
REGION,S1D2,SSLF00P00X,1,2035, 2.7436544524222423e-01
REGION,S2D2,SSLF00P00X,1,2035, 2.7436544524222606e-01
REGION,S3D1,SSLF00P00X,1,2035, 2.1702873520381130e-01
REGION,S3D2,SSLF00P00X,1,2035, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2035, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2035, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2036, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2036, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2036, 3.3235238782606666e+02
REGION,S2D2,SSLF00P00X,1,2036, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2036, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2036, 0.274365445242227
REGION,S4D1,SSLF00P00X,1,2036, 2.2798641756670887e-01
REGION,S4D2,SSLF00P00X,1,2036, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2037, 3.4237936364724794e+02
REGION,S1D2,SSLF00P00X,1,2037, 2.7436544524222434e-01
REGION,S2D1,SSLF00P00X,1,2037, 4.5878277029028421e-02
REGION,S2D2,SSLF00P00X,1,2037, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2037, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2037, 2.7436544524215450e-01
REGION,S4D1,SSLF00P00X,1,2037, 2.3958117448558885e-01
REGION,S4D2,SSLF00P00X,1,2037, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2038, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2038, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2038, 1.2204066643342837e-01
REGION,S2D2,SSLF00P00X,1,2038, 2.1153844466512535e+02
REGION,S3D1,SSLF00P00X,1,2038, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2038, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2038, 2.5117593140446887e-01
REGION,S4D2,SSLF00P00X,1,2038, 2.7436544524313061e-01
REGION,S1D1,SSLF00P00X,1,2039, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2039, 2.7436544524099732e-01
REGION,S2D1,SSLF00P00X,1,2039, 1.9820305583783876e-01
REGION,S2D2,SSLF00P00X,1,2039, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2039, 3.6664242236744064e+02
REGION,S3D2,SSLF00P00X,1,2039, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2039, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2039, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2040, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2040, 2.2406562962523094e+02
REGION,S2D1,SSLF00P00X,1,2040, 2.7436544524222833e-01
REGION,S2D2,SSLF00P00X,1,2040, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2040, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2040, 2.7436544524222867e-01
REGION,S4D1,SSLF00P00X,1,2040, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2040, 2.7436544524222611e-01
REGION,S1D1,SSLF00P00X,1,2041, 3.8136855150632749e+02
REGION,S1D2,SSLF00P00X,1,2041, 2.7436544524222611e-01
REGION,S2D1,SSLF00P00X,1,2041, 2.7436544524222833e-01
REGION,S2D2,SSLF00P00X,1,2041, 2.7436544524222434e-01
REGION,S3D1,SSLF00P00X,1,2041, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2041, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2041, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2041, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2042, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2042, 2.3389910556085616e+02
REGION,S2D1,SSLF00P00X,1,2042, 2.7436544524222833e-01
REGION,S2D2,SSLF00P00X,1,2042, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2042, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2042, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2042, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2042, 2.7436544524222595e-01
REGION,S1D1,SSLF00P00X,1,2043, 3.9810683939974831e+02
REGION,S1D2,SSLF00P00X,1,2043, 2.7436544524222434e-01
REGION,S2D1,SSLF00P00X,1,2043, 2.7436544524222833e-01
REGION,S2D2,SSLF00P00X,1,2043, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2043, 2.7436544524222878e-01
REGION,S3D2,SSLF00P00X,1,2043, 2.7436544524222872e-01
REGION,S4D1,SSLF00P00X,1,2043, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2043, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2044, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2044, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2044, 406.748444147586
REGION,S2D2,SSLF00P00X,1,2044, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2044, 2.7436544524222567e-01
REGION,S3D2,SSLF00P00X,1,2044, 2.7436544524214090e-01
REGION,S4D1,SSLF00P00X,1,2044, 2.7436544524222894e-01
REGION,S4D2,SSLF00P00X,1,2044, 2.7436544524222761e-01
REGION,S1D1,SSLF00P00X,1,2045, 2.7436544524222833e-01
REGION,S1D2,SSLF00P00X,1,2045, 2.7436544524222617e-01
REGION,S2D1,SSLF00P00X,1,2045, 2.7436544524222833e-01
REGION,S2D2,SSLF00P00X,1,2045, 2.7436544524222617e-01
REGION,S3D1,SSLF00P00X,1,2045, 4.2014314820999920e+02
REGION,S3D2,SSLF00P00X,1,2045, 2.7436544524222717e-01
REGION,S4D1,SSLF00P00X,1,2045, 2.7436544524222894e-01
